"노드 ID","정류소번호","정류소명","X좌표","Y좌표","정류소 타입"
"01116","100000021","경복궁역3번출구","126.9722828893","37.5776713863","일반차로"
"01117","100000022","경복궁","126.9787471496","37.5755767894","일반차로"
"01118","100000023","광화문역2번출구.KT광화문지사","126.9774162769","37.5723209262","일반차로"
"01119","100000415","영추문","126.9739817664","37.5789303855","일반차로"
"01120","100000025","광화문역6번출구","126.97640724","37.5700448348","일반차로"
"01123","100000028","서울역사박물관.강북삼성병원","126.971248","37.570023","일반차로"
"01124","100000029","새문안교회","126.9728386477","37.5703368912","일반차로"
"01125","100000030","광화문역7번출구","126.975837","37.570365","일반차로"
"01126","100000031","세종문화회관","126.9769975778","37.5736489318","일반차로"
"01127","100000032","서울경찰청.경복궁역","126.9714842989","37.5757446636","일반차로"
"01128","100000033","사직단","126.968188961","37.5748553458","일반차로"
"01129","100000034","광화문역6번출구.광화문빌딩","126.9768637419","37.5695035518","일반차로"
"01130","100000035","덕성여중고","126.981972246","37.5757693863","일반차로"
"01131","100000036","안국역.서울공예박물관","126.9839957858","37.5760695565","일반차로"
"01132","100000037","국민은행세검정지점","126.9608880061","37.6046629766","일반차로"
"01133","100000038","세검정초등학교","126.9612198463","37.6025022799","일반차로"
"01134","100000039","세검정.상명대","126.9582921267","37.6004770909","일반차로"
"01135","100000040","상명대입구.석파랑","126.958570225","37.5994133537","일반차로"
"01136","100000041","하림각","126.9617068235","37.5981330665","일반차로"
"01137","100000042","자하문터널입구.석파정","126.9636434993","37.5955935123","일반차로"
"01138","100000043","부암동주민센터.무계원","126.9642221989","37.5927670827","일반차로"
"01139","100000044","부암동주민센터.무계원","126.9651419211","37.5927861733","일반차로"
"01140","100000045","자하문터널입구.석파정","126.9639775924","37.5955575712","일반차로"
"01141","100000046","하림각","126.962215308","37.5981476478","일반차로"
"01142","100000047","상명대입구.세검정교회","126.9592405649","37.5996163318","일반차로"
"01143","100000048","세검정.세검정성당","126.959155798","37.6006470965","일반차로"
"01144","100000049","세검정초등학교","126.9614328894","37.6022680671","일반차로"
"01146","100000051","국민은행세검정지점","126.9611926889","37.6048461618","일반차로"
"01148","100000053","승가사입구","126.9563059978","37.6115844138","일반차로"
"01149","100000054","구기동현대빌라","126.9564575503","37.6100355035","일반차로"
"01150","100000055","구기터널.삼성출판박물관","126.9562103294","37.6086098941","일반차로"
"01151","100000056","구기터널.삼성출판박물관","126.9564166508","37.6083054034","일반차로"
"01152","100000057","구기동","126.9585297928","37.6069644475","일반차로"
"01153","100000058","구기동","126.9591017479","37.6070088003","일반차로"
"01154","100000059","승가사입구","126.956482","37.61148","일반차로"
"01155","100000060","갑을씨티텔앞","126.9635350292","37.6043709709","일반차로"
"01156","100000061","평창파출소","126.9660432906","37.6053223656","일반차로"
"01157","100000062","평창동주민센터","126.9695663093","37.6066073749","일반차로"
"01158","100000063","일성아파트","126.9729237379","37.6088723554","일반차로"
"01159","100000064","롯데아파트","126.9763156152","37.6103897208","일반차로"
"01160","100000065","롯데아파트","126.976652","37.610248","일반차로"
"01161","100000066","벽산평창힐스아파트","126.972797","37.60819","일반차로"
"01162","100000067","예능교회","126.97","37.606517","일반차로"
"01163","100000068","서울예술고등학교.평창동주민센터","126.9676276108","37.6057787606","일반차로"
"01164","100000069","화정박물관","126.9648102665","37.6045038178","일반차로"
"01165","100000376","삼성강북병원.경교장","126.9686004828","37.568145927","일반차로"
"01167","100000072","독립문역.서대문형무소역사관","126.959322","37.573395","일반차로"
"01168","100000073","금화초등학교.서울시교육청","126.964532","37.568297","일반차로"
"01169","100000368","서대문역사거리.적십자병원","126.9675878497","37.5671081521","일반차로"
"01171","100000075","독립문","126.9614303112","37.5713430165","일반차로"
"01172","100000076","창덕궁.우리소리박물관","126.9885394479","37.5775405746","일반차로"
"01173","100000077","서린동.SK서린빌딩","126.9800947893","37.5692639006","일반차로"
"01174","100000078","청계1가.장통교","126.9849267193","37.568684389","일반차로"
"01175","100000079","청계2가.수표교","126.9908172161","37.5684453156","일반차로"
"01176","100000080","청계4가.세운교","126.9965617399","37.5689254028","일반차로"
"01177","100000081","청계5가.광장시장","126.9997973605","37.5694512793","일반차로"
"01198","100000102","원남동","126.9973383362","37.5745325055","가로변시간"
"01199","100000103","창덕궁.우리소리박물관","126.9889538872","37.5772726542","일반차로"
"01200","100000104","안국역6번출구.인사동문화의거리","126.9841344381","37.575798979","일반차로"
"01201","100000105","조계사.종로경찰서","126.9831555803","37.5725223095","일반차로"
"01202","100000106","조계사.종로경찰서","126.9828258888","37.5724858087","일반차로"
"01203","100000107","안국동사거리","126.9827201116","37.5746105669","일반차로"
"01204","100000108","효제동.김상옥의거터","127.00223","37.5745","가로변시간"
"01205","100000109","종로5가.효제초등학교","127.0021442279","37.5728790133","가로변시간"
"01209","100000414","창덕궁.돈화문국악당","126.991234977","37.5774327721","일반차로"
"01212","100000116","종로5가역6번출구","127.0021826522","37.5705596025","일반차로"
"01213","100000117","청계5가.마전교","127.0028494203","37.5698351103","일반차로"
"01214","100000118","동대문","127.0084126252","37.5717262368","일반차로"
"01215","100000119","충신동","127.006278812","37.5740223509","일반차로"
"01217","100000121","충신동","127.0063433807","37.5744602778","일반차로"
"01218","100000122","연지공원앞.현대그룹빌딩","127.0008065808","37.5759104142","일반차로"
"01219","100000123","방송통신대.이화장","127.002437","37.578043","가로변전일"
"01220","100000124","혜화역2번출구.마로니에공원","127.0022769364","37.5811194873","가로변전일"
"01221","100000125","혜화역3번출구.서울대병원입구","127.0018481852","37.5809559696","가로변전일"
"01222","100000126","방송통신대.이화장","127.0019782952","37.5777889737","일반차로"
"01223","100000127","연지공원앞.현대그룹빌딩","127.0006951494","37.576119355","일반차로"
"01224","100000128","창경궁.서울대학교병원","126.9968717143","37.5788279947","일반차로"
"01225","100000129","이화동(이화장)","127.0032708172","37.5759372914","일반차로"
"01226","100000130","혜화동로터리","127.0006878052","37.5855803307","일반차로"
"01227","100000131","명륜동2가.성균관대입구","126.9993412723","37.5834170764","일반차로"
"01228","100000132","혜화역.서울연극센터(장면총리가옥)","127.0014608831","37.5840306853","일반차로"
"01229","100000133","혜화역.동성중고(장면총리가옥)","127.0015561579","37.5845329425","가로변시간"
"01231","100000135","종로구민회관.창신동두산아파트","127.0155555279","37.5740926792","일반차로"
"01235","100000139","동묘앞역6번출구","127.0156014431","37.5716849566","일반차로"
"01236","100000140","동묘앞역5번출구","127.0159450485","37.5719221488","일반차로"
"01237","101000307","청계2가교차로","126.9878778705","37.5684809008","일반차로"
"01238","100000142","창신3동주민센터","127.015178","37.578413","일반차로"
"01239","100000143","숭인1동주민센터.창신역4번출구","127.0154557816","37.5786281555","일반차로"
"01240","100000144","동묘앞역.롯데캐슬천지인","127.0158023517","37.5741800523","일반차로"
"01243","100000147","신설동역오거리","127.0228414296","37.5756947252","일반차로"
"01245","100000364","동묘앞역2번출구","127.0175234975","37.5736431148","일반차로"
"01246","100000150","구기동현대빌라","126.956622","37.609682","일반차로"
"01247","100000151","광장시장","126.9977437946","37.5694963125","일반차로"
"01249","100000153","서울특별시재향군인회관","126.9974787875","37.5725807445","가로변시간"
"01250","100000154","서울역사박물관","126.9721318077","37.5699003386","일반차로"
"01251","100000155","청계3가.관수교","126.9937793705","37.5686887917","일반차로"
"01252","100000156","청계6가.버들다리","127.0080377075","37.5699303868","일반차로"
"01253","100000157","청계7가.맑은내다리","127.0130967122","37.5700419608","일반차로"
"01254","100000158","청계8가.영도교","127.0181256262","37.5708949889","일반차로"
"01256","100000159","원남동사거리","126.9981123217","37.5757617378","일반차로"
"01262","100000165","숭인2동주민센터","127.0204373408","37.5742721533","일반차로"
"01267","100000169","조계사","126.9831609226","37.572800338","일반차로"
"01272","100000174","세종문화회관","126.9770167126","37.5733655664","일반차로"
"01277","100000179","이화동(이화장)","127.002955","37.576257","일반차로"
"01278","100000180","상명대정문","126.955143","37.601417","일반차로"
"01279","100000181","이북오도청","126.9559729686","37.6127234824","일반차로"
"01280","100000419","경복궁역(효자로입구)","126.9743023448","37.576709505","일반차로"
"01286","100000188","상명대입구.세검정교회","126.9597921957","37.5994435122","일반차로"
"01287","100000189","상명대입구.석파랑","126.9581941404","37.5995718125","일반차로"
"01288","100000190","종로중부새마을금고","127.0065911394","37.5724174899","일반차로"
"01289","100000191","신설동역오거리.서울풍물시장","127.0231950517","37.5742548131","일반차로"
"01291","100000192","청계2가.삼일교","126.9869890809","37.5683454305","일반차로"
"01292","100000193","청계8가.황학교","127.0227870051","37.5721307298","일반차로"
"01293","100000355","평창동삼성아파트","126.9787981475","37.6111800895","일반차로"
"01294","100000370","안국역5번출구","126.9855365486","37.5763329308","일반차로"
"01295","100000369","안국역.서울공예박물관","126.9848871214","37.5764140065","일반차로"
"01296","100000371","창덕궁","126.9890031166","37.5772280879","일반차로"
"01297","100000413","남인사마당","126.9874286375","37.5713191723","일반차로"
"01500","100900047","평창파출소","126.9668167021","37.605681218","마을버스"
"01501","100900178","삼청공원","126.9816468946","37.5882276807","마을버스"
"01502","100900041","수성동계곡","126.9644678921","37.5820813834","마을버스"
"01503","100900040","명륜3가종점","126.9928636796","37.5909483783","마을버스"
"01504","100900197","명륜새마을금고","126.9967901477","37.5877854691","마을버스"
"01505","100900044","서대문역3번출구","126.9663939394","37.5663370645","마을버스"
"01506","100900039","낙산공원","127.0087215681","37.5804037213","마을버스"
"01507","100900037","인사미술공간.세탁소","126.9893670844","37.5814109836","마을버스"
"01508","100900036","화정박물관","126.9648837454","37.6048011982","마을버스"
"01509","100900035","금융연수원","126.9816582681","37.5866398268","마을버스"
"01510","100900034","박노수미술관","126.966603478","37.5809967425","마을버스"
"01511","100900032","샘미용실.종로구청소년상담복지센터","126.9932227051","37.5903095275","마을버스"
"01512","100900031","서울국제고등학교","126.9972902593","37.5890715947","마을버스"
"01513","100900029","화정박물관","126.9652007897","37.6049806084","마을버스"
"01514","100900188","적십자병원후문앞","126.96544493","37.5673466781","마을버스"
"01515","100900202","서울성곽.성대후문","126.989569366","37.5893663808","마을버스"
"01516","100900026","빨래터.고희동미술관","126.9890634276","37.582987218","마을버스"
"01517","100900025","세검초등학교","126.9614907597","37.6042522792","마을버스"
"01518","100900024","삼청동주민센터","126.9819071619","37.5842638281","마을버스"
"01519","100900020","통인시장","126.9684956941","37.5804417494","마을버스"
"01520","100900021","양현관","126.9936043615","37.5897914226","마을버스"
"01521","100900017","국민생활관","126.9988619666","37.5897456349","마을버스"
"01522","100900016","오거리","126.9622629001","37.6070621164","마을버스"
"01523","100900015","경희궁자이2.3단지","126.9640686009","37.5687871134","마을버스"
"01524","100900013","창신쌍용2단지.한성대후문","127.0127581151","37.5812647965","마을버스"
"01525","100900045","통일부","126.9859476734","37.5875948053","마을버스"
"01526","100900011","원서고개","126.9878088426","37.583080553","마을버스"
"01528","100900009","종로5가입구","126.9976709493","37.5717928476","마을버스"
"01529","100900007","삼청파출소","126.9812510491","37.581813662","마을버스"
"01530","100900005","오거리.한옥마을입구","126.9696088803","37.579404615","마을버스"
"01531","100900046","명륜시장.성대후문","126.9952543092","37.5885110529","마을버스"
"01532","100900003","혜화초등학교","126.9998516643","37.5872532276","마을버스"
"01533","100900072","청련사입구","126.9624312007","37.6079803769","마을버스"
"01534","100900071","영천시장","126.9627388724","37.5700818569","마을버스"
"01535","100900070","명신초.삼선푸르지오.힐스테이트","127.014556281","37.5821062067","마을버스"
"01536","100900069","감사원","126.9852900569","37.5862106518","마을버스"
"01537","100900068","중앙중고","126.986965299","37.583092177","마을버스"
"01538","100900067","인왕빌딩","126.9577443332","37.6079283311","마을버스"
"01539","100900066","종로4가.종묘공원","126.9946203403","37.5706890289","마을버스"
"01540","100900174","국립민속박물관","126.9795533717","37.5792551846","마을버스"
"01541","100900065","광화문새마을금고","126.9711466491","37.5793687689","마을버스"
"01542","100900064","새마을금고","126.996518051","37.5877370613","마을버스"
"01543","100900063","혜화우체국","127.0006137149","37.5860376565","마을버스"
"01544","100900062","언덕앞","126.9637921715","37.6089539753","마을버스"
"01545","100900061","경희궁자이4단지","126.9621148375","37.5707022242","마을버스"
"01546","100900060","종로센트레빌후문.e편한세상보문아파트","127.0161855253","37.5817743934","마을버스"
"01547","100900059","사우디대사관앞.북촌힐스","126.9850311776","37.5841056738","마을버스"
"01548","100900058","안국선원.삼거리","126.984994076","37.5827909789","마을버스"
"01549","100900182","구기터널입구","126.9567768927","37.6082046142","마을버스"
"01550","100900057","종로3가역9번출구","126.9920931881","37.5710875771","마을버스"
"01551","100900056","경복궁","126.9793377561","37.576950157","마을버스"
"01553","100900054","소나무집","126.964110466","37.6112770717","마을버스"
"01554","100900186","독립문역3번출구","126.9597453483","37.5728784775","마을버스"
"01555","100900053","청룡사.보문파크뷰자이아파트","127.01700714","37.5800189539","마을버스"
"01556","100900052","북촌한옥마을입구.정세권활동터","126.9849422317","37.5815997311","마을버스"
"01557","100900217","종로1.2.3.4가동주민센터","126.9911314256","37.5743837122","마을버스"
"01558","100900051","창덕궁","126.9906200153","37.5760892484","마을버스"
"01561","100900050","아름다운실버","126.965463701","37.6120100581","마을버스"
"01562","100900049","독립문초등학교","126.9606775165","37.5738699714","마을버스"
"01563","100900206","종로센트레빌아파트","127.0156926979","37.5803534405","마을버스"
"01564","100900048","가회동주민센터","126.9849543284","37.579972942","마을버스"
"01565","100900097","구기빌라","126.9579797248","37.6062686142","마을버스"
"01566","100900096","원남로터리","126.997511497","37.5762373738","마을버스"
"01567","100900095","보현산신각","126.9657790521","37.6134825236","마을버스"
"01568","100900094","린덴바움숲유치원","126.9618040443","37.5746692802","마을버스"
"01569","100900093","쌍용아파트입구.창신역","127.0149635738","37.580511226","마을버스"
"01570","100900092","아름다운가게.정독도서관","126.9851271782","37.5789480833","마을버스"
"01571","100900091","산정빌라","126.9574922002","37.6051519935","마을버스"
"01572","100900090","이화사거리","127.0020914666","37.5765095598","마을버스"
"01573","100900089","박종화고택입구","126.9676873462","37.6143102577","마을버스"
"01574","100900088","무악현대아파트후문","126.9619411637","37.5763372261","마을버스"
"01576","100900086","헌법재판소.안국역","126.9858152185","37.5773871956","마을버스"
"01577","100900184","청구빌라","126.9569839726","37.6046102563","마을버스"
"01578","100900085","서울대어린이병원응급실.갑상선센터","126.9995029662","37.5781188768","마을버스"
"01580","100900083","화인빌라","126.9685386165","37.6129345305","마을버스"
"01581","100900082","행촌주차장","126.9628880463","37.5752728058","마을버스"
"01582","100900207","창신초등학교","127.0153885503","37.5769032044","마을버스"
"01583","100900081","수운회관","126.986669266","37.5752189424","마을버스"
"01584","100900080","상명대후문","126.9573354115","37.6040255786","마을버스"
"01586","100900079","힐탑","126.9690205751","37.6116055569","마을버스"
"01587","100900187","성결교신대원총회본부","126.9634445669","37.5739763092","마을버스"
"01589","100900078","낙원상가","126.9874148722","37.5737563689","마을버스"
"01590","100900077","완성빌라","126.9575011241","37.6034020863","마을버스"
"01591","100900076","서울대병원장례식장","126.9974309648","37.5805553988","마을버스"
"01592","100900075","혜화역1번출구","127.0017632862","37.5834729904","마을버스"
"01593","100900074","감나무골공원","126.9699479367","37.6124059606","마을버스"
"01594","100900073","한국사회과학도서관.이회영기념관","126.9641239308","37.5736670147","마을버스"
"01595","100900205","동묘앞역8번출구","127.0142453819","37.5726943506","마을버스"
"01596","100900121","종로2가.탑골공원","126.98744","37.571455","마을버스"
"01597","100900120","경진빌라","126.9578303612","37.6020037175","마을버스"
"01598","100900198","성대입구","126.9992849459","37.5833533096","마을버스"
"01601","100000416","청와대","126.973768082","37.5829712951","일반차로"
"01602","100000417","춘추문","126.9796554436","37.5831276121","일반차로"
"01603","100000418","경복궁.국립민속박물관","126.9795911351","37.5794135204","일반차로"
"01607","100900119","EN갤러리","126.9706087294","37.6134217965","마을버스"
"01612","100000421","유림회관앞","126.9969805237","37.5858955968","마을버스"
"01615","100900218","성균관대정문","126.9966204422","37.5849563466","마을버스"
"01616","100900219","600주년기념관","126.9939426439","37.5873281035","마을버스"
"01617","100900220","성균관대운동장","126.99237","37.587863","마을버스"
"01618","100900221","학생회관","126.9936746328","37.5874203934","마을버스"
"01667","100900118","종로문화체육센터","126.9645321424","37.5746935562","마을버스"
"01682","100900117","동대문역2번출구","127.0117218002","37.5720494465","마을버스"
"01683","100900116","종각역.YMCA","126.98508926","37.5703976388","마을버스"
"01684","100900115","서교빌라","126.9571553655","37.601989057","마을버스"
"01685","100900177","경복궁역","126.9724733176","37.5770722054","마을버스"
"01697","100900199","성대입구","126.998853007","37.5832668015","마을버스"
"01698","100900114","무애사","126.9718458037","37.6139004282","마을버스"
"01699","100900113","단군성전앞","126.9653175119","37.5755600915","마을버스"
"01702","100900192","동대문종합시장","127.004958038","37.5712161296","마을버스"
"01714","100900112","상명초등학교","126.956715418","37.6009238115","마을버스"
"01720","100900179","법련사","126.9796650539","37.5765879752","마을버스"
"01721","100900111","광화문새마을금고","126.9710277184","37.5794930902","마을버스"
"01722","100900110","성균관대학교","126.996646","37.584886","마을버스"
"01723","100900109","참샘골공원","126.9742524976","37.6146097003","마을버스"
"01724","100900108","황학정앞","126.9653293849","37.5768126115","마을버스"
"01725","100900107","종로5가역.중부교육지원청","127.0020898456","37.5714192458","마을버스"
"01727","100900106","인사동들머리.3.1독립선언터","126.983296967","37.5719470235","마을버스"
"01728","100900105","정독도서관","126.980080541","37.5802605382","마을버스"
"01729","100900104","오거리.한옥마을입구","126.9697392663","37.5794684375","마을버스"
"01732","100900103","평창공원지킴터입구","126.9757438761","37.6163963984","마을버스"
"01733","100000360","창경궁.고궁호텔.메이플레이스호텔","126.9974492169","37.5765581609","일반차로"
"01762","100000329","광화문","126.9755694982","37.5703374879","일반차로"
"01763","100000330","종로1가","126.980129","37.57037","일반차로"
"01766","100000333","종로2가","126.9864618183","37.5700824558","일반차로"
"01767","100000334","종로3가역11번출구","126.9932082199","37.5706348964","일반차로"
"01768","100000335","종로3가","126.9909932186","37.5701024255","일반차로"
"01769","100000336","종로4가","126.9962507486","37.5704692645","일반차로"
"01771","100000338","동대문종합시장.종로6가","127.0032911936","37.5708647997","일반차로"
"01776","100900102","종로도서관","126.9671251598","37.5764842271","마을버스"
"01777","100000343","경복궁역","126.9715056448","37.5761780936","일반차로"
"01778","100000344","경복궁역7번출구","126.971681974","37.5758191735","일반차로"
"01779","100000345","안국역","126.985229602","37.5766137515","일반차로"
"01780","100000346","안국역","126.9855059829","37.5763185096","일반차로"
"01781","100000347","창덕궁","126.9889000774","37.5775204226","일반차로"
"01782","100000348","성대입구","126.9992357955","37.5832827975","일반차로"
"01790","100900101","종로사우나","126.9877503526","37.5738011149","마을버스"
"01791","100900180","홍지파크","126.9557163281","37.6012424257","마을버스"
"01792","100900100","삼청파출소","126.9813258198","37.58164517","마을버스"
"01793","100900099","통인시장.종로구보건소","126.9687504797","37.5803350289","마을버스"
"01794","100900191","종로5가역.광장시장","127.000038992","37.5707724724","마을버스"
"01795","100900098","평창동산림제3초소","126.9771030504","37.6173560499","마을버스"
"01796","100900145","배화여중고","126.9676986337","37.5767787564","마을버스"
"01797","100900143","대학로입구.이화사거리","127.0025801998","37.5759841652","마을버스"
"01798","100900144","운현궁","126.9869813803","37.5752716136","마을버스"
"01799","100900142","상명대입구","126.9569583018","37.6000210109","마을버스"
"01800","100900141","삼청동주민센터","126.9822105151","37.5846846831","마을버스"
"01801","100900140","박노수미술관","126.9668944502","37.5810265604","마을버스"
"01802","100900139","김창열.윤명로화실","126.9783685436","37.616304998","마을버스"
"01803","100900138","사직공원.경복궁역입구","126.9689039095","37.5762206893","마을버스"
"01804","100900137","충신시장","127.005404874","37.5749766498","마을버스"
"01805","100900189","안국역2번출구앞","126.9861183272","37.5771728174","마을버스"
"01807","100900135","금융연수원","126.981847891","37.5858776706","마을버스"
"01809","100900134","감람산기도원","126.9798729651","37.6159439291","마을버스"
"01810","100900133","카센터.사직터널앞","126.9658895166","37.57409862","마을버스"
"01812","100900131","재동초등학교","126.9853617134","37.578791085","마을버스"
"01814","100900129","삼청공원삼거리.옥호정터","126.9817444742","37.5874185176","마을버스"
"01815","100900128","이화사거리","127.0022812884","37.5753200672","마을버스"
"01816","100900127","연화정사","126.9794938432","37.6146490046","마을버스"
"01817","100900126","대신중고","126.9616893251","37.5726178078","마을버스"
"01819","100900125","현대사거리","126.9866353642","37.5792417814","마을버스"
"01820","100900215","교남동주민센터","126.9613278115","37.5721819807","마을버스"
"01821","100900181","부암동주민센터.무계원","126.9637682263","37.5929353403","마을버스"
"01823","100900124","형제봉입구","126.9816861503","37.6128643152","마을버스"
"01824","100900123","교남동새마을금고","126.962337459","37.5714943551","마을버스"
"01825","100900122","창신초교","127.0157200961","37.5760372123","마을버스"
"01826","100900168","가회동주민센터","126.9851293823","37.5799426497","마을버스"
"01827","100900167","볼링장","126.9879589184","37.5792554401","마을버스"
"01829","100900166","석파정.서울미술관","126.9637824182","37.5947643228","마을버스"
"01830","100900165","지구촌교회","126.9792421489","37.6131060324","마을버스"
"01831","100900164","월암공원","126.9646918774","37.5712260916","마을버스"
"01832","100900163","숭인1동주민센터","127.0155607478","37.5774150014","마을버스"
"01833","100900162","북촌한옥마을입구.정세권활동터","126.9851687446","37.5812807738","마을버스"
"01835","100900161","하림각","126.9629663842","37.5976847268","마을버스"
"01836","100900160","보현빌라","126.9784205906","37.6153822583","마을버스"
"01837","100900159","스위스대사관","126.9656960774","37.5701413179","마을버스"
"01839","100900157","안국선원.삼거리","126.9852205387","37.5827432497","마을버스"
"01840","100900156","세검정교회","126.9600291533","37.5993880238","마을버스"
"01841","100900200","혜화동로터리","127.0010032298","37.5859196111","마을버스"
"01842","100900155","김종영미술관","126.9781122953","37.6132637884","마을버스"
"01843","100900154","서울시교육청","126.9666998924","37.569381682","마을버스"
"01844","100900210","창신쌍용1단지.종로센트레빌아파트","127.0155692785","37.5803228198","마을버스"
"01845","100900153","사우디대사관.북촌힐스","126.9852486243","37.583863308","마을버스"
"01846","100900152","상명대입구","126.9574023475","37.5998544708","마을버스"
"01847","100900151","혜화초등학교","126.9999909413","37.5873892922","마을버스"
"01849","100900149","강북삼성병원","126.9683376852","37.5685315243","마을버스"
"01850","100900148","청룡사.보문파크뷰자이아파트","127.0171508787","37.5797846496","마을버스"
"01851","100900147","감사원","126.9855618026","37.5862656518","마을버스"
"01852","100900201","국민생활관","126.9993137839","37.5896275957","마을버스"
"01855","100900173","종로센트레빌후문.e편한세상보문아파트","127.0162353711","37.5818978359","마을버스"
"01856","100900172","통일부","126.9861073451","37.5875308468","마을버스"
"01858","100900171","서울국제고등학교","126.9971407875","37.5890742944","마을버스"
"01860","100900203","성대후문.와룡공원","126.989734001","37.5891522774","마을버스"
"01861","100900170","상명초등학교","126.9568173576","37.600904926","마을버스"
"01862","100900169","새마을금고","126.9965690016","37.5878406881","마을버스"
"01863","100900002","경진빌라","126.9579482257","37.6018640911","마을버스"
"01864","100900004","명륜시장.성대후문","126.9952305162","37.5887246101","마을버스"
"01865","100900006","완성빌라","126.9576665157","37.6033399708","마을버스"
"01866","100900008","양현관","126.9937685575","37.5897680031","마을버스"
"01868","100900010","상명대후문","126.9574633677","37.6040715802","마을버스"
"01869","100900012","샘미용실.종로구청소년상담복지센터","126.9934084203","37.5902545716","마을버스"
"01870","100900014","산정빌라","126.9575782035","37.6052835831","마을버스"
"01872","100900018","구기빌라","126.9579809335","37.6061334517","마을버스"
"01873","100900019","마트앞","126.958756466","37.6066987064","마을버스"
"01874","100900022","국민은행.세검정지점","126.9608727063","37.6049541749","마을버스"
"01876","100900027","혜화역4번출구","127.0015538872","37.5835080381","마을버스"
"01877","100900028","방송통신대앞","127.0019926794","37.5786973612","마을버스"
"01878","100900030","서울대치과대학","126.997800962","37.5774082997","마을버스"
"01879","100900033","효제초교.연동교회.김마리아활동터","127.0022087811","37.5736413355","마을버스"
"01881","100900204","성균관대학교","126.9900035953","37.5884638684","마을버스"
"01883","100900038","서울대치과대학","126.9978632209","37.5775727323","마을버스"
"01886","100900043","이화사거리","127.0020084833","37.5769483437","마을버스"
"01887","100900042","서울대학교병원현관.암병원현관","126.9981631637","37.5790872846","마을버스"
"01888","100900211","종각.공평유적전시관","126.98319","37.57164","마을버스"
"01889","100900213","조계사","126.9831364101","37.5736021088","마을버스"
"01901","100000399","동대문역JW메리어트동대문호텔","127.0092820998","37.5706369793","일반차로"
"01902","100000407","대학로","127.0021204164","37.58189612","일반차로"
"01903","100000408","창경궁","126.9964163097","37.5791596347","일반차로"
"01904","100000409","창덕궁","126.9901776043","37.5775301708","일반차로"
"01905","100000410","인사동.북촌","126.9837977873","37.5758950223","일반차로"
"01906","100000411","경복궁.국립민속박물관","126.9795487018","37.579339181","일반차로"
"01907","100000412","세종문화회관","126.9769120216","37.5731388499","일반차로"
"01910","100000401","통인시장","126.9713315727","37.5791187605","일반차로"
"01911","100000402","세종문화회관","126.9770139456","37.5731558567","일반차로"
"01912","101000313","종각역","126.9828944171","37.5693799579","일반차로"
"01913","100000403","인사동.탑골공원","126.9888006413","37.5701155367","일반차로"
"01914","100000404","종묘.세운상가","126.9934997231","37.5703736241","일반차로"
"01915","100000405","광장시장","126.9996789008","37.5707521431","일반차로"
"01916","100000406","동묘.숭인동도깨비시장","127.0180439092","37.5734766013","일반차로"
"01917","105000553","서울풍물시장","127.0231780999","37.5733400255","일반차로"
"01918","100000400","청와대","126.9737600308","37.582684814","일반차로"
"01919","100000422","서울역사박물관.경희궁","126.971956","37.569902","일반차로"
"02001","101000001","명동성당.남대문세무서","126.9875299251","37.5649848069","중앙차로"
"02002","101000002","국가인권위.안중근활동터","126.9878515151","37.5643504711","중앙차로"
"02003","101000003","서울역버스환승센터","126.9722570849","37.5551460158","중앙차로"
"02004","101000004","서울역버스환승센터","126.9725924801","37.5554029828","중앙차로"
"02005","101000005","서울역버스환승센터","126.9727238221","37.555388989","중앙차로"
"02006","101000006","서울역버스환승센터","126.9728547738","37.5554794133","중앙차로"
"02007","101000007","서울역버스환승센터.강우규의거터","126.9729402621","37.5554141603","중앙차로"
"02008","101000008","숭례문","126.9737783904","37.5586388574","중앙차로"
"02100","101000303","서울시청","126.9806320857","37.5661382638","일반차로"
"02101","101000009","만리동고개","126.9626582054","37.551787064","일반차로"
"02102","101000010","손기정체육공원입구","126.9662339013","37.5544459527","일반차로"
"02103","101000011","서울의료보건고등학교.서울역서부","126.9689026242","37.5558478973","일반차로"
"02104","101000012","서울역서부","126.9691514463","37.556237644","일반차로"
"02105","101000013","서울역서부","126.969293","37.555855","일반차로"
"02106","101000014","중림동교차로","126.9691354395","37.5583836266","일반차로"
"02107","101000015","중림동.충정로역2호선","126.964543","37.559648","일반차로"
"02108","101000016","한국경제신문사.서소문역사공원","126.9678680149","37.5602111497","일반차로"
"02109","101000017","한국경제신문사.서소문역사공원","126.9681135141","37.5606234736","일반차로"
"02110","101000018","경찰청.동북아역사재단","126.9691267228","37.5630494858","일반차로"
"02111","101000300","장충동써미트호텔","127.0066750078","37.5622736605","일반차로"
"02113","101000020","농협은행.유관순활동터","126.9677868059","37.5649062803","일반차로"
"02116","101000021","염천교","126.97311408","37.5598696316","일반차로"
"02117","101000022","숭례문","126.97335794","37.5584010617","일반차로"
"02118","101000023","숭례문.한국일보","126.9737375955","37.5587713091","일반차로"
"02120","101000025","후암삼거리","126.9759937564","37.5534055956","일반차로"
"02121","101000026","숭례문","126.974362745","37.5587633765","일반차로"
"02122","101000027","숭례문","126.9740436876","37.5584195299","일반차로"
"02123","101000028","숭례문.서울역4번출구","126.9736279452","37.5580006528","일반차로"
"02124","101000029","숭례문.남대문시장8번출입구","126.9759976615","37.5588723988","일반차로"
"02125","101000030","숭례문남산방향","126.9756720863","37.5585581643","일반차로"
"02126","101000031","남대문시장.신세계앞","126.9800597585","37.561191081","일반차로"
